Protein.Acc,uniprot,Protein.Descriptions,up/low,P value.(up/low),length,Mass,pI,charge,alphaHelixIndex,BetaSheet,hdrophobicity,instabilityIndex
AT5G46860.1,P93654,Syntaxin/t-SNARE family protein,1.413160943,1.53908e-6,268,29481.31674,6.37403236054939,-3.2667094157851335,0.7441902005292339,0.7828733422119695,-0.373134328358209,39.619029850746266
AT5G47010.1,Q9FJR0,"RNA helicase, putative",1.36842774,9.67413e-6,1254,136868.32994,6.457825211817683,-23.876374814150424,0.7338691862196381,1.030502510961371,-0.45207336523125996,44.97185007974482
AT5G47030.1,Q96252,"ATPase, F1 complex, delta/epsilon subunit",0.447407746,1.42022e-4,203,21547.69434,6.686439056983947,-1.9659701790561057,0.8275706270777317,0.4929796405780426,0.017241379310344813,32.368472906403944
AT5G47040.1,O64948,lon protease 2,0.649918972,0.005697438,888,97861.74894,7.335565953099937,-3.069966844519126,0.9002807835866004,0.7952518938501119,-0.23412162162162162,38.089864864864865
AT5G47110.1,Q6NKS4,Chlorophyll A-B binding family protein,1.046176522,0.851878331,258,28601.39244,4.681885539873326,-7.344024133382359,0.5739236635727601,0.5639178831559527,-0.25077519379844965,40.62596899224806
AT5G47120.1,Q9LD45,BAX inhibitor 1,0.808465688,0.001180544,247,27483.39884,8.917893027731813,3.5247161449197995,0.6372671986220009,0.5522894347571138,0.5190283400809717,42.84615384615385
AT5G47180.1,Q9LVU1,Plant VAMP (vesicle-associated membrane protein) family protein,1.097676057,0.154592971,220,24667.16014,8.888166364158593,2.7859436445690777,0.6258157303474228,0.5846295616592765,-0.5077272727272727,46.96227272727273
AT5G47200.1,Q9FPJ4,RAB GTPase homolog 1A,1.268735715,0.022105341,202,22313.19154,5.042567476252393,-3.942812161370093,0.7704349716643343,0.7428070106962746,-0.2900990099009901,32.250990099009904
AT5G47210.1,Q9LVT8,Hyaluronan / mRNA binding family,1.187465985,0.019201803,357,37999.44814,9.352741417581973,2.935446998539058,0.8179885883078036,0.7776671805130898,-1.2515406162464986,43.99775910364146
AT5G47320.1,P39697,ribosomal protein S19,1.041281632,0.714209995,212,23636.15124,10.476957775676564,13.411116894340935,0.6939155716672177,0.8073676463921525,-0.44198113207547174,47.5433962264151
AT5G47480.1,Q9FGK9,RGPR-related,0.953230198,0.648200045,1350,145879.00804,4.678823371181367,-54.44941822808748,0.7940236038649483,0.712873279351607,-0.5645925925925926,49.86592592592593
AT5G47570.1,Q9FGK0,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.650075048,5.0608e-5,125,13211.25064,8.477141675607498,0.6850869967249382,0.7790676072170833,0.6534693530821646,0.060799999999999986,28.926400000000005
AT5G47700.2,Q8LEQ0,60S acidic ribosomal protein family,0.829252601,0.09111006,113,11246.77174,3.9956979047923857,-9.327335244152248,0.6504822169081647,0.4118311590200106,0.22920353982300884,54.72212389380531
AT5G47710.2,Q9FIK8,Calcium-dependent lipid-binding (CaLB domain) family protein,1.71194037,9.89904e-4,166,18335.31074,7.295168299525161,-1.1858269535259551,0.593114114388356,0.7586909254020804,-0.07349397590361446,33.54277108433735
AT5G47780.1,Q93ZX7,galacturonosyltransferase 4,0.69056543,1.29376e-5,616,71149.23094,9.261189736948982,7.706769465204731,0.7370719294967145,0.8184491986815474,-0.4556818181818182,37.81249999999999
AT5G47880.1,Q39097,eukaryotic release factor 1-1,1.251345007,0.001534751,436,48722.97714,4.93180229439385,-12.932684832955829,0.8440521415467971,0.7618155351738813,-0.4227064220183486,32.84220183486239
AT5G47890.1,Q9FIJ2,"NADH-ubiquinone oxidoreductase B8 subunit, putative",1.599397416,2.63376e-4,97,10850.75404,9.998632713646877,5.078995566423929,0.7513770867624987,0.5898872212139408,-0.28865979381443296,45.43298969072165
AT5G47910.1,Q9FIJ0,respiratory burst oxidase homologue D,1.664070192,3.16829e-6,921,103908.68044,9.679268695623806,20.06167418970455,0.9614215028197349,0.7020514480526903,-0.24136807817589578,38.32442996742671
AT5G47930.1,Q8L953,Zinc-binding ribosomal protein family protein,1.344154819,0.001662586,84,9490.11784,9.202482861163347,4.254883030305701,0.6313840867756836,0.6438502978667727,-0.33571428571428574,50.14404761904761
AT5G48030.1,Q8GWW8,gametophytic factor 2,0.72461537,5.67999e-5,456,49437.62214,9.186182726718853,8.757522985745187,0.7544748352122757,0.7634561661477274,-0.5203947368421052,34.02390350877193
AT5G48380.1,Q9ASS4,BAK1-interacting receptor-like kinase 1,2.759757719,1.36334e-6,620,69141.94214,7.334770387634788,-3.8886653348360163,0.6492054146354064,0.7551705073029878,-0.0695161290322581,32.90354838709677
AT5G48450.1,Q9LV68,SKU5  similar 3,2.673344368,1.17387e-6,621,69093.30624,9.177713374816081,6.4623274818403464,0.686837716188848,0.788354106145174,-0.19710144927536233,31.753462157809984
AT5G48480.1,Q9LV66,Lactoylglutathione lyase / glyoxalase I family protein,1.333695293,0.002893084,166,17556.88924,4.522984476246545,-9.291779298052633,0.6227212710532113,0.6758226639852855,0.06506024096385543,26.604216867469884
AT5G48580.1,Q38936,FK506- and rapamycin-binding protein 15 kD-2,0.444311136,1.89584e-5,163,17658.02504,5.050769971368692,-4.622037333638591,0.5521335286513414,0.7110274214460643,-0.35766871165644176,27.97239263803681
AT5G48650.1,Q84JH2,Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain,1.181346733,0.004204639,458,50074.45864,5.047518640339932,-12.525770463649126,0.9583158209176136,0.6738583634284704,-0.5648471615720524,40.11921397379913
AT5G48760.2,Q9FKC0,Ribosomal protein L13 family protein,0.878082727,0.012912503,206,23590.13774,11.052107138955455,26.854683683234992,0.7224459030093132,0.7640290397196715,-0.37718446601941746,38.26359223300971
AT5G48800.1,Q9FKB6,Phototropic-responsive NPH3 family protein,1.534865376,2.62926e-4,614,69549.09374,6.949152249114929,-9.583330041857243,0.7131529563054176,1.0391896926098219,-0.3848534201954398,56.11807817589577
AT5G48810.1,Q9ZWT2,cytochrome B5 isoform D,0.919358065,0.157005086,140,15097.10384,4.7030194374725145,-6.308760357005811,0.5729157913316952,0.5966850364598422,-0.06714285714285714,28.74
AT5G49210.2,Q945P2,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.868374959,0.330598772,195,23503.91164,9.881100458992412,5.715922439648686,0.9337806432725095,0.8057014366214859,-1.021025641025641,56.6723076923077
AT5G49460.1,Q9FGX1,ATP citrate lyase subunit B 2,0.807088253,3.40655e-4,608,65827.75474,7.705581465001214,-1.954100797957562,0.7894488570798924,0.8645452433532784,0.004605263157894725,35.11677631578947
AT5G49540.1,Q9AST5,Rab5-interacting family protein,1.207640457,0.188210708,114,12683.83124,5.720064542032622,-1.01964734036533,0.590301568355739,0.484438196423709,0.7184210526315788,44.79035087719298
AT5G49555.1,Q8VYK3,FAD/NAD(P)-binding oxidoreductase family protein,0.644464186,9.68294e-4,556,60489.84454,6.7883827273353,-8.810230513571835,0.8310397249679246,0.5710626118108687,-0.16654676258992807,41.74478417266187
AT5G49680.2,Q6IMT0,Golgi-body localisation protein domain ;RNA pol II promoter Fmp27 protein domain,0.947775157,0.178740295,2587,290410.99964,8.5097309874016,9.445770203660764,0.8404769871589534,0.8303400352764356,-0.4643989176652494,45.41522999613452
AT5G49720.1,Q38890,glycosyl hydrolase 9A1,1.442608538,3.30046e-4,621,69191.36104,9.137640467843127,8.861057488640139,0.7242687301271137,0.662615150214002,-0.4392914653784219,33.23204508856683
AT5G49820.1,Q93YU2,"Protein of unknown function, DUF647",1.123769455,0.435121132,497,54628.47814,8.775299665101812,3.9986382997134875,0.7290922630632909,0.8069711380897377,-0.16297786720321936,47.70482897384306
AT5G49890.1,Q96282,chloride channel C,1.212759785,0.002993748,779,85231.93414,8.4630167623037,4.46119251492585,0.7781745492501116,0.8264537524395545,0.3523748395378691,37.50770218228498
AT5G49900.1,Q8GUI9,"Beta-glucosidase, GBA2 type family protein",0.700726175,1.4652e-5,957,106708.98594,5.720583366908817,-23.30777743302434,0.7000578369579055,0.666738397560719,-0.36415882967607105,37.523197492163014
AT5G49910.1,Q9LTX9,chloroplast heat shock protein 70-2,1.373403685,0.003514998,718,76996.53904,4.91551281012143,-14.671842424024218,0.8541178089725908,0.6855622916857779,-0.3589136490250696,32.544707520891365
AT5G50000.1,Q9FGB1,Protein kinase superfamily protein,1.735537858,1.7838e-5,385,42729.06784,7.862526487389818,-1.2300857519806807,0.7787278316599457,0.7385151459918766,-0.3540259740259741,40.02675324675325
AT5G50120.1,Q9FG99,Transducin/WD40 repeat-like superfamily protein,1.316504074,0.013236011,388,42505.11154,6.9455574682127965,-6.4930846253900025,0.5913649450223394,0.6449059386070718,-0.2335051546391753,37.99484536082474
AT5G50170.1,Q9FGS8,C2 calcium/lipid-binding and GRAM domain containing protein,0.820809518,0.170601803,1027,115858.69754,6.706290333308972,-14.00866641685,0.7777266221136273,0.7315499571842579,-0.2595910418695229,42.47848101265823
AT5G50330.1,Q0WSU9,Protein kinase superfamily protein,0.73793939099999994,0.130781326,479,54629.44404,9.665960348750026,10.262789719750018,0.762659124115314,0.7034410584611658,-0.2609603340292276,43.238830897703544
AT5G50370.1,Q9FK35,Adenylate kinase family protein,0.562950154,2.48512e-4,248,27335.48734,7.4534532363543455,-1.1804651320603319,0.725463973624572,0.7229160203772692,-0.38225806451612904,42.82661290322581
AT5G50550.1,Q9FGP3,Transducin/WD40 repeat-like superfamily protein,0.978304472,0.534524654,383,42077.89534,6.070767847065767,-5.778299746533884,0.7121689216542001,0.7879894464850582,-0.10234986945169713,43.327676240208874
AT5G50720.1,Q9FED2,HVA22 homologue E,1.138252635,0.088715936,116,13475.98554,8.788678219520486,0.9682998188841876,0.5776000373568225,0.5284371342708781,0.4448275862068965,34.44310344827586
AT5G50850.1,Q38799,Transketolase family protein,0.679721008,0.001134201,363,39175.87584,5.556535522741378,-5.536468295069076,0.8407663361021777,0.7751735649583782,-0.0024793388429752146,40.7504132231405
AT5G50920.1,Q9FI56,CLPC homologue 1,1.108368943,0.039057153,929,103452.52444,6.73267958930566,-6.172074115385826,0.9863863749941899,0.8874004138977594,-0.394940796555436,45.10602798708289
AT5G51020.1,Q9FI46,crumpled leaf,1.112779455,0.171268091,269,30330.14064,6.885530267008245,-3.3736617718657045,0.8028643914120195,0.6880166473203189,-0.6297397769516729,49.66988847583644
AT5G51050.1,Q9FI43,Mitochondrial substrate carrier family protein,0.425653243,4.68255e-6,487,54505.80114,7.208942203851912,-3.680318855524866,0.7451145386384662,0.9703813936114557,-0.14127310061601644,37.09876796714579
AT5G51150.1,Q9LU59,Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein,0.944811057,0.468328655,531,59138.18774,9.482402066911124,14.898091470125463,0.8079490985159434,0.8642929427786995,-0.14218455743879477,49.98286252354049
AT5G51200.1,Q9LU53,Protein of unknown function (DUF3414),0.74310344800000006,0.005118603,1838,206728.83304,5.230422210940501,-59.30805790868074,0.8862229889866242,0.8749323126902891,-0.016974972796517985,44.4879760609358
AT5G51220.1,Q500Z1,ubiquinol-cytochrome C chaperone family protein,0.839667685,0.045727756,281,32114.24994,9.863508503404654,8.618238661012446,0.7876726076951919,0.7340207316496609,-0.24697508896797155,40.240925266903915
AT5G51430.1,Q9FGN0,conserved oligomeric Golgi complex component-related / COG complex component-related,0.613381566,9.03616e-4,836,92259.31564,4.838143405369728,-27.939935639980984,0.9656742263125483,0.9368084286811077,-0.12619617224880383,43.811004784689
AT5G51480.1,Q9FHN6,SKU5  similar 2,2.705122465,7.08087e-8,592,66407.03084,6.276681318452146,-9.842118364465769,0.8153228105067423,0.7755507074348272,-0.2052364864864865,34.181756756756755
AT5G51510.1,Q9FHN3,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF1352 (InterPro:IPR009787); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,1.219786203,0.028088938,170,18233.47004,10.509755069013941,10.479799564335217,0.5497760242885666,0.824890375890444,0.29235294117647054,32.35
AT5G51550.1,Q93YZ5,EXORDIUM like 3,0.906818886,0.044853511,337,36848.11854,8.879970178921072,4.246624431200782,0.8320180829759465,0.7662700106516346,-0.04302670623145402,34.252818991097925
AT5G51570.1,Q9FHM7,SPFH/Band 7/PHB domain-containing membrane-associated protein family,1.014002302,0.842416621,292,32378.09944,5.0825940129676654,-9.183932169100421,0.8078462763490312,0.8237764590972517,-0.1160958904109589,28.129794520547943
AT5G51690.1,Q8GYY0,1-amino-cyclopropane-1-carboxylate synthase 12,1.209041518,0.107162075,495,55213.76284,7.353242689596788,-3.5386794317724144,0.7759001170514501,0.9772807465157342,0.024848484848484825,47.87656565656566
AT5G51740.1,Q9FLI5,Peptidase family M48 family protein,0.576570944,1.72452e-4,442,49658.27334,10.133417823287376,14.738583098786949,0.7564637966936888,0.8621690331849262,-0.2375565610859729,35.725791855203624
AT5G51830.1,Q9FLH8,pfkB-like carbohydrate kinase family protein,1.44183577,6.64605e-5,343,37028.38414,4.7539146110523856,-12.181802856626165,0.8708986848158399,0.8713401113182336,-0.010204081632653081,33.654810495626826
AT5G52050.1,Q9FJ87,MATE efflux family protein,2.285300228,1.98123e-4,505,54969.81614,7.6756376527922265,-3.02064402240277,0.7088448698750183,0.7052372630189402,0.5782178217821782,30.953069306930697
AT5G52110.2,Q9FJ81,Protein of unknown function (DUF2930),1.026412222,0.867771559,275,30606.89694,6.781576471110735,-1.9162096545654057,0.7690980584845764,0.6897247167271175,-0.10909090909090911,42.47309090909091
AT5G52210.1,Q38921,GTP-binding protein 1,0.808859645,0.001019748,205,23140.60554,5.796154988713479,-3.3304623849683095,0.6797944172305763,0.7285134639666072,-0.19219512195121954,49.56878048780488
AT5G52240.1,Q9XFM6,membrane steroid binding protein 1,0.811541517,2.19819e-4,220,24405.44394,4.369794436172333,-15.014117450237842,0.6821222790063461,0.5095555027200518,-0.37772727272727274,57.14363636363637
AT5G52420.1,Q9FHB8,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endoplasmic reticulum; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G23920.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,1.194314773,0.15991472,242,26737.00974,6.79748922973288,-1.319354923476277,0.670504150953877,0.5114002041820833,0.3640495867768595,39.32272727272728
AT5G52540.1,Q9LTG3,Protein of unknown function (DUF819),1.873414888,6.16145e-5,461,47645.10124,10.553138939880553,12.373121408182541,0.7456982442649178,0.7310415760856936,0.7574837310195227,38.35422993492408
AT5G52650.1,Q9LTF2,RNA binding Plectin/S10 domain-containing protein,1.283796003,0.010167936,179,19551.13434,10.084766979341914,8.381848741535466,0.7803117998678967,0.48749777418980744,-0.6329608938547486,39.48268156424581
AT5G52840.1,Q9FLX7,NADH-ubiquinone oxidoreductase-related,0.805373458,0.016893436,169,19178.93814,4.412463402023774,-12.90083750073687,0.7333019765132814,0.5709410106665268,-0.4775147928994083,55.48284023668639
AT5G52920.1,Q9FLW9,plastidic pyruvate kinase beta subunit 1,1.211062687,0.002708124,579,63521.91344,7.038867607786622,-4.36746289295872,0.8153087711282605,0.715290245179456,-0.19464594127806564,44.082037996545765
AT5G53070.1,Q9LVU5,Ribosomal protein L9/RNase H1,0.873938316,7.46221e-4,221,25351.57054,10.148118999844986,12.427497581475532,0.704987562829171,0.6089973573061945,-0.4660633484162896,37.44389140271493
AT5G53140.1,Q94AT1,Protein phosphatase 2C family protein,0.692034576,3.62603e-4,420,45786.35274,4.726821257191462,-21.71079580396501,0.6067479904549994,0.694422980896491,-0.40047619047619054,42.87119047619048
AT5G53170.1,Q9FGM0,FTSH protease 11,1.138055393,0.056553905,806,88717.18394,6.012138836257986,-15.959294804431481,0.7916910889949939,0.8270451481352094,-0.29280397022332505,46.960297766749385
AT5G53320.1,Q9FK10,Leucine-rich repeat protein kinase family protein,2.419222398,4.92643e-6,601,66862.75904,8.070515679685734,-0.14313955384317623,0.8667901043314273,0.7321531158754637,-0.12978369384359403,44.161231281198006
AT5G53400.1,Q9LV09,HSP20-like chaperones superfamily protein,1.254704888,0.032691257,304,34506.52774,4.993378000817651,-8.256923566144305,0.6821724022217897,0.66436322198435,-0.7342105263157894,46.90098684210526
AT5G53470.1,Q9SM23,acyl-CoA binding protein 1,0.81961929,0.00125113,338,37526.76714,4.247011248010656,-29.18313848063293,0.6605858044196992,0.6766000021101742,-0.47455621301775147,37.08224852071006
AT5G53480.1,Q9FJD4,ARM repeat superfamily protein,0.871185362,0.030168202,870,96259.09454,4.4402974549283165,-56.92133120313943,0.6972376994367058,0.7694768443497921,-0.02954022988505749,44.79034482758621
AT5G53530.1,Q9FJD0,vacuolar protein sorting 26A,1.99453173,9.14217e-7,302,35150.34524,8.131194822792892,0.33358876850909924,0.6222987689963225,0.9423921025538782,-0.42086092715231793,47.81887417218544
AT5G53540.1,Q9FJC9,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.737655063,2.61142e-4,403,44848.27164,5.609941787825107,-5.247445951871304,0.8593181021797917,0.6600120468296238,-0.2540942928039702,51.53076923076924
AT5G53560.1,Q42342,cytochrome B5 isoform E,0.838206696,9.79722e-4,134,15084.10924,4.9284469242874875,-6.28901139171454,0.5801061915777548,0.44382038994398215,-0.34179104477611943,48.08805970149253
